param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_351_pop_0,0.000005,0.000000,0.000000,0.000055
q_ind_352_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_353_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_354_pop_0,0.000003,0.000000,0.000000,0.000037
q_ind_355_pop_0,0.000003,0.000000,0.000000,0.000032
q_ind_356_pop_0,0.000004,0.000000,0.000000,0.000040
q_ind_357_pop_0,0.000005,0.000000,0.000000,0.000052
q_ind_358_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_359_pop_0,0.000013,0.000000,0.000000,0.000114
q_ind_360_pop_0,0.000004,0.000000,0.000000,0.000037
q_ind_361_pop_0,0.000003,0.000000,0.000000,0.000027
q_ind_362_pop_0,0.000004,0.000000,0.000000,0.000041
q_ind_363_pop_0,0.000023,0.000000,0.000000,0.000305
q_ind_364_pop_0,0.000009,0.000000,0.000000,0.000103
q_ind_365_pop_0,0.000003,0.000000,0.000000,0.000025
q_ind_366_pop_0,0.000004,0.000000,0.000000,0.000030
q_ind_367_pop_0,0.000009,0.000000,0.000000,0.000105
q_ind_368_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_369_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_370_pop_0,0.000003,0.000000,0.000000,0.000031
q_ind_371_pop_0,0.000004,0.000000,0.000000,0.000030
q_ind_372_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_373_pop_0,0.000004,0.000000,0.000000,0.000046
q_ind_374_pop_0,0.000013,0.000000,0.000000,0.000186
q_ind_375_pop_0,0.000003,0.000000,0.000000,0.000023
q_ind_376_pop_0,0.000003,0.000000,0.000000,0.000035
q_ind_377_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_378_pop_0,0.000003,0.000000,0.000000,0.000030
q_ind_379_pop_0,0.000005,0.000000,0.000000,0.000064
q_ind_380_pop_0,0.000004,0.000000,0.000000,0.000038
q_ind_381_pop_0,0.000003,0.000000,0.000000,0.000018
q_ind_382_pop_0,0.000005,0.000000,0.000000,0.000049
q_ind_383_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_384_pop_0,0.001104,0.001065,0.000404,0.002011
q_ind_385_pop_0,0.000003,0.000000,0.000000,0.000029
q_ind_386_pop_0,0.000134,0.000000,0.000000,0.000852
q_ind_387_pop_0,0.000004,0.000000,0.000000,0.000047
q_ind_388_pop_0,0.000005,0.000000,0.000000,0.000058
q_ind_389_pop_0,0.000005,0.000000,0.000000,0.000057
q_ind_390_pop_0,0.000971,0.000922,0.000200,0.002011
q_ind_391_pop_0,0.000004,0.000000,0.000000,0.000045
q_ind_392_pop_0,0.000019,0.000000,0.000000,0.000259
q_ind_393_pop_0,0.000006,0.000000,0.000000,0.000069
q_ind_394_pop_0,0.000012,0.000000,0.000000,0.000137
q_ind_395_pop_0,0.000003,0.000000,0.000000,0.000028
q_ind_396_pop_0,0.000004,0.000000,0.000000,0.000035
q_ind_397_pop_0,0.000007,0.000000,0.000000,0.000085
q_ind_398_pop_0,0.000109,0.000000,0.000000,0.001039
q_ind_399_pop_0,0.000006,0.000000,0.000000,0.000050
q_ind_400_pop_0,0.000004,0.000000,0.000000,0.000045
q_ind_401_pop_0,0.000214,0.000116,0.000000,0.000941
q_ind_402_pop_0,0.000012,0.000000,0.000000,0.000143
q_ind_403_pop_0,0.000005,0.000000,0.000000,0.000051
q_ind_404_pop_0,0.000004,0.000000,0.000000,0.000036
q_ind_405_pop_0,0.000004,0.000000,0.000000,0.000043
q_ind_406_pop_0,0.000014,0.000000,0.000000,0.000201
q_ind_407_pop_0,0.000039,0.000000,0.000000,0.000473
q_ind_408_pop_0,0.000004,0.000000,0.000000,0.000036
q_ind_409_pop_0,0.000004,0.000000,0.000000,0.000036
q_ind_410_pop_0,0.000003,0.000000,0.000000,0.000038
q_ind_411_pop_0,0.000009,0.000000,0.000000,0.000080
q_ind_412_pop_0,0.000008,0.000000,0.000000,0.000096
q_ind_413_pop_0,0.000004,0.000000,0.000000,0.000041
q_ind_414_pop_0,0.000004,0.000000,0.000000,0.000041
q_ind_415_pop_0,0.000007,0.000000,0.000000,0.000079
q_ind_416_pop_0,0.000006,0.000000,0.000000,0.000064
q_ind_417_pop_0,0.000021,0.000000,0.000000,0.000270
q_ind_418_pop_0,0.000003,0.000000,0.000000,0.000026
q_ind_419_pop_0,0.000018,0.000000,0.000000,0.000260
q_ind_420_pop_0,0.000004,0.000000,0.000000,0.000034
q_ind_421_pop_0,0.000004,0.000000,0.000000,0.000043
q_ind_422_pop_0,0.000015,0.000000,0.000000,0.000187
q_ind_423_pop_0,0.000007,0.000000,0.000000,0.000092
q_ind_424_pop_0,0.001811,0.001698,0.000453,0.003684
q_ind_425_pop_0,0.000005,0.000000,0.000000,0.000052
q_ind_426_pop_0,0.000005,0.000000,0.000000,0.000048
q_ind_427_pop_0,0.000050,0.000000,0.000000,0.000521
q_ind_0_pop_1,0.000005,0.000000,0.000000,0.000049
q_ind_1_pop_1,0.000017,0.000000,0.000000,0.000220
q_ind_2_pop_1,0.002015,0.001912,0.000636,0.003988
q_ind_3_pop_1,0.006164,0.006075,0.003842,0.009075
