param,mean,median,ci_0.950_LB,ci_0.950_UB
Q_ind_396_anc_1-1,0.000002,0.000000,0.000000,0.000008
Q_ind_397_anc_1-1,0.000002,0.000000,0.000000,0.000012
Q_ind_398_anc_1-1,0.000004,0.000000,0.000000,0.000026
Q_ind_399_anc_1-1,0.000106,0.000000,0.000000,0.001026
Q_ind_400_anc_1-1,0.000004,0.000000,0.000000,0.000020
Q_ind_401_anc_1-1,0.000002,0.000000,0.000000,0.000009
Q_ind_402_anc_1-1,0.000211,0.000110,0.000000,0.000935
Q_ind_403_anc_1-1,0.000006,0.000000,0.000000,0.000053
Q_ind_404_anc_1-1,0.000002,0.000000,0.000000,0.000009
Q_ind_405_anc_1-1,0.000003,0.000000,0.000000,0.000011
Q_ind_406_anc_1-1,0.000002,0.000000,0.000000,0.000008
Q_ind_407_anc_1-1,0.000012,0.000000,0.000000,0.000174
Q_ind_408_anc_1-1,0.000036,0.000000,0.000000,0.000461
Q_ind_409_anc_1-1,0.000002,0.000000,0.000000,0.000012
Q_ind_410_anc_1-1,0.000003,0.000000,0.000000,0.000017
Q_ind_411_anc_1-1,0.000002,0.000000,0.000000,0.000012
Q_ind_412_anc_1-1,0.000007,0.000000,0.000000,0.000050
Q_ind_413_anc_1-1,0.000007,0.000000,0.000000,0.000065
Q_ind_414_anc_1-1,0.000003,0.000000,0.000000,0.000014
Q_ind_415_anc_1-1,0.000003,0.000000,0.000000,0.000011
Q_ind_416_anc_1-1,0.000006,0.000000,0.000000,0.000039
Q_ind_417_anc_1-1,0.000003,0.000000,0.000000,0.000020
Q_ind_418_anc_1-1,0.000016,0.000000,0.000000,0.000221
Q_ind_419_anc_1-1,0.000002,0.000000,0.000000,0.000009
Q_ind_420_anc_1-1,0.000016,0.000000,0.000000,0.000224
Q_ind_421_anc_1-1,0.000002,0.000000,0.000000,0.000008
Q_ind_422_anc_1-1,0.000002,0.000000,0.000000,0.000010
Q_ind_423_anc_1-1,0.000007,0.000000,0.000000,0.000073
Q_ind_424_anc_1-1,0.000002,0.000000,0.000000,0.000008
Q_ind_425_anc_1-1,0.001806,0.001694,0.000452,0.003674
Q_ind_426_anc_1-1,0.000002,0.000000,0.000000,0.000010
Q_ind_427_anc_1-1,0.000002,0.000000,0.000000,0.000008
Q_ind_428_anc_1-1,0.000003,0.000000,0.000000,0.000017
Q_ind_1_anc_2-1,0.000004,0.000000,0.000000,0.000031
Q_ind_2_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_3_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_4_anc_2-1,0.000012,0.000000,0.000000,0.000096
Q_ind_5_anc_2-1,0.000005,0.000000,0.000000,0.000022
Q_ind_6_anc_2-1,0.000019,0.000000,0.000000,0.000159
Q_ind_7_anc_2-1,0.000013,0.000000,0.000000,0.000117
Q_ind_8_anc_2-1,0.000007,0.000000,0.000000,0.000036
Q_ind_9_anc_2-1,0.000014,0.000000,0.000000,0.000093
Q_ind_10_anc_2-1,0.000005,0.000000,0.000000,0.000030
Q_ind_11_anc_2-1,0.000008,0.000000,0.000000,0.000050
Q_ind_12_anc_2-1,0.000039,0.000000,0.000000,0.000558
Q_ind_13_anc_2-1,0.000005,0.000000,0.000000,0.000026
Q_ind_14_anc_2-1,0.000006,0.000000,0.000000,0.000032
Q_ind_15_anc_2-1,0.000025,0.000000,0.000000,0.000241
Q_ind_16_anc_2-1,0.000008,0.000000,0.000000,0.000049
Q_ind_17_anc_2-1,0.000005,0.000000,0.000000,0.000028
Q_ind_18_anc_2-1,0.000029,0.000000,0.000000,0.000299
Q_ind_19_anc_2-1,0.000006,0.000000,0.000000,0.000039
Q_ind_20_anc_2-1,0.000010,0.000000,0.000000,0.000083
Q_ind_21_anc_2-1,0.000004,0.000000,0.000000,0.000019
Q_ind_22_anc_2-1,0.000012,0.000000,0.000000,0.000100
Q_ind_23_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_24_anc_2-1,0.000004,0.000000,0.000000,0.000014
Q_ind_25_anc_2-1,0.000006,0.000000,0.000000,0.000029
Q_ind_26_anc_2-1,0.000006,0.000000,0.000000,0.000033
Q_ind_27_anc_2-1,0.000007,0.000000,0.000000,0.000039
Q_ind_28_anc_2-1,0.000005,0.000000,0.000000,0.000029
Q_ind_29_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_30_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_31_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_32_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_33_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_34_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_35_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_36_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_37_anc_2-1,0.000004,0.000000,0.000000,0.000028
Q_ind_38_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_39_anc_2-1,0.000039,0.000000,0.000000,0.000569
Q_ind_40_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_41_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_42_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_43_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_44_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_45_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_46_anc_2-1,0.000005,0.000000,0.000000,0.000034
Q_ind_47_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_48_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_49_anc_2-1,0.000004,0.000000,0.000000,0.000020
Q_ind_50_anc_2-1,0.000005,0.000000,0.000000,0.000016
Q_ind_51_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_52_anc_2-1,0.000002,0.000000,0.000000,0.000015
Q_ind_53_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_54_anc_2-1,0.000001,0.000000,0.000000,0.000007
Q_ind_55_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_56_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_57_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_58_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_59_anc_2-1,0.000004,0.000000,0.000000,0.000018
Q_ind_60_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_61_anc_2-1,0.000037,0.000000,0.000000,0.000510
Q_ind_62_anc_2-1,0.000004,0.000000,0.000000,0.000017
Q_ind_63_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_64_anc_2-1,0.000003,0.000000,0.000000,0.000011
Q_ind_65_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_66_anc_2-1,0.000004,0.000000,0.000000,0.000023
Q_ind_67_anc_2-1,0.000005,0.000000,0.000000,0.000025
Q_ind_68_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_69_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_70_anc_2-1,0.000005,0.000000,0.000000,0.000026
Q_ind_71_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_72_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_73_anc_2-1,0.000006,0.000000,0.000000,0.000036
Q_ind_74_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_75_anc_2-1,0.000007,0.000000,0.000000,0.000043
Q_ind_76_anc_2-1,0.003593,0.003550,0.000000,0.006907
Q_ind_77_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_78_anc_2-1,0.000004,0.000000,0.000000,0.000019
Q_ind_79_anc_2-1,0.000004,0.000000,0.000000,0.000020
Q_ind_80_anc_2-1,0.006465,0.006330,0.003277,0.010370
Q_ind_81_anc_2-1,0.000009,0.000000,0.000000,0.000040
Q_ind_82_anc_2-1,0.000010,0.000000,0.000000,0.000068
Q_ind_83_anc_2-1,0.000732,0.000000,0.000000,0.004845
Q_ind_84_anc_2-1,0.000020,0.000000,0.000000,0.000169
Q_ind_85_anc_2-1,0.000017,0.000000,0.000000,0.000087
Q_ind_86_anc_2-1,0.000006,0.000000,0.000000,0.000024
Q_ind_87_anc_2-1,0.000007,0.000000,0.000000,0.000038
Q_ind_88_anc_2-1,0.000006,0.000000,0.000000,0.000036
Q_ind_89_anc_2-1,0.001627,0.000774,0.000000,0.006136
Q_ind_90_anc_2-1,0.003060,0.002994,0.000000,0.005925
Q_ind_91_anc_2-1,0.000992,0.000000,0.000000,0.004130
Q_ind_92_anc_2-1,0.000099,0.000000,0.000000,0.001519
Q_ind_93_anc_2-1,0.000020,0.000000,0.000000,0.000208
Q_ind_94_anc_2-1,0.003875,0.003789,0.001051,0.007148
Q_ind_95_anc_2-1,0.000008,0.000000,0.000000,0.000054
Q_ind_96_anc_2-1,0.000004,0.000000,0.000000,0.000019
Q_ind_97_anc_2-1,0.000031,0.000000,0.000000,0.000443
Q_ind_98_anc_2-1,0.000004,0.000000,0.000000,0.000023
Q_ind_99_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_100_anc_2-1,0.000006,0.000000,0.000000,0.000029
Q_ind_101_anc_2-1,0.000004,0.000000,0.000000,0.000020
Q_ind_102_anc_2-1,0.000003,0.000000,0.000000,0.000011
Q_ind_103_anc_2-1,0.000017,0.000000,0.000000,0.000219
Q_ind_104_anc_2-1,0.000004,0.000000,0.000000,0.000031
Q_ind_105_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_106_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_107_anc_2-1,0.000002,0.000000,0.000000,0.000015
Q_ind_108_anc_2-1,0.000005,0.000000,0.000000,0.000034
Q_ind_109_anc_2-1,0.000004,0.000000,0.000000,0.000020
Q_ind_110_anc_2-1,0.000017,0.000000,0.000000,0.000258
Q_ind_111_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_112_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_113_anc_2-1,0.000005,0.000000,0.000000,0.000026
Q_ind_114_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_115_anc_2-1,0.000839,0.000747,0.000000,0.002652
Q_ind_116_anc_2-1,0.006916,0.006840,0.004491,0.009698
Q_ind_117_anc_2-1,0.009544,0.009461,0.006425,0.013025
Q_ind_118_anc_2-1,0.003427,0.003340,0.001612,0.005728
Q_ind_119_anc_2-1,0.000003,0.000000,0.000000,0.000019
Q_ind_120_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_121_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_122_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_123_anc_2-1,0.000003,0.000000,0.000000,0.000024
Q_ind_124_anc_2-1,0.000004,0.000000,0.000000,0.000024
Q_ind_125_anc_2-1,0.000018,0.000000,0.000000,0.000262
Q_ind_126_anc_2-1,0.000004,0.000000,0.000000,0.000018
Q_ind_127_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_128_anc_2-1,0.000005,0.000000,0.000000,0.000029
Q_ind_129_anc_2-1,0.000005,0.000000,0.000000,0.000032
Q_ind_130_anc_2-1,0.000008,0.000000,0.000000,0.000062
Q_ind_131_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_132_anc_2-1,0.000003,0.000000,0.000000,0.000010
Q_ind_133_anc_2-1,0.000003,0.000000,0.000000,0.000011
Q_ind_134_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_135_anc_2-1,0.000003,0.000000,0.000000,0.000021
Q_ind_136_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_137_anc_2-1,0.000003,0.000000,0.000000,0.000020
Q_ind_138_anc_2-1,0.000003,0.000000,0.000000,0.000021
Q_ind_139_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_140_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_141_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_142_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_143_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_144_anc_2-1,0.000007,0.000000,0.000000,0.000048
Q_ind_145_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_146_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_147_anc_2-1,0.000003,0.000000,0.000000,0.000023
Q_ind_148_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_149_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_150_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_151_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_152_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_153_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_154_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_155_anc_2-1,0.000004,0.000000,0.000000,0.000016
Q_ind_156_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_157_anc_2-1,0.000004,0.000000,0.000000,0.000028
Q_ind_158_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_159_anc_2-1,0.000004,0.000000,0.000000,0.000017
Q_ind_160_anc_2-1,0.000004,0.000000,0.000000,0.000022
Q_ind_161_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_162_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_163_anc_2-1,0.000010,0.000000,0.000000,0.000082
Q_ind_164_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_165_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_166_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_167_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_168_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_169_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_170_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_171_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_172_anc_2-1,0.000003,0.000000,0.000000,0.000021
Q_ind_173_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_174_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_175_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_176_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_177_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_178_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_179_anc_2-1,0.000013,0.000000,0.000000,0.000132
Q_ind_180_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_181_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_182_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_183_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_184_anc_2-1,0.000003,0.000000,0.000000,0.000009
Q_ind_185_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_186_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_187_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_188_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_189_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_190_anc_2-1,0.000003,0.000000,0.000000,0.000011
Q_ind_191_anc_2-1,0.000005,0.000000,0.000000,0.000033
Q_ind_192_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_193_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_194_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_195_anc_2-1,0.000004,0.000000,0.000000,0.000024
Q_ind_196_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_197_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_198_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_199_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_200_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_201_anc_2-1,0.000005,0.000000,0.000000,0.000021
Q_ind_202_anc_2-1,0.000004,0.000000,0.000000,0.000030
Q_ind_203_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_204_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_205_anc_2-1,0.000006,0.000000,0.000000,0.000049
Q_ind_206_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_207_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_208_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_209_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_210_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_211_anc_2-1,0.000009,0.000000,0.000000,0.000076
Q_ind_212_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_213_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_214_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_215_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_216_anc_2-1,0.000027,0.000000,0.000000,0.000417
Q_ind_217_anc_2-1,0.000005,0.000000,0.000000,0.000031
Q_ind_218_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_219_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_220_anc_2-1,0.000027,0.000000,0.000000,0.000395
Q_ind_221_anc_2-1,0.000005,0.000000,0.000000,0.000050
Q_ind_222_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_223_anc_2-1,0.000031,0.000000,0.000000,0.000462
Q_ind_224_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_225_anc_2-1,0.000004,0.000000,0.000000,0.000021
Q_ind_226_anc_2-1,0.000003,0.000000,0.000000,0.000022
Q_ind_227_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_228_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_229_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_230_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_231_anc_2-1,0.000002,0.000000,0.000000,0.000017
Q_ind_232_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_233_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_234_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_235_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_236_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_237_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_238_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_239_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_240_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_241_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_242_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_243_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_244_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_245_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_246_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_247_anc_2-1,0.000005,0.000000,0.000000,0.000030
Q_ind_248_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_249_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_250_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_251_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_252_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_253_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_254_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_255_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_256_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_257_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_258_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_259_anc_2-1,0.000003,0.000000,0.000000,0.000010
Q_ind_260_anc_2-1,0.000094,0.000000,0.000000,0.001094
Q_ind_261_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_262_anc_2-1,0.000006,0.000000,0.000000,0.000036
Q_ind_263_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_264_anc_2-1,0.000007,0.000000,0.000000,0.000058
Q_ind_265_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_266_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_267_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_268_anc_2-1,0.000003,0.000000,0.000000,0.000021
Q_ind_269_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_270_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_271_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_272_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_273_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_274_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_275_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_276_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_277_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_278_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_279_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_280_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_281_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_282_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_283_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_284_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_285_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_286_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_287_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_288_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_289_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_290_anc_2-1,0.000004,0.000000,0.000000,0.000027
Q_ind_291_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_292_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_293_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_294_anc_2-1,0.000009,0.000000,0.000000,0.000101
Q_ind_295_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_296_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_297_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_298_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_299_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_300_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_301_anc_2-1,0.000002,0.000000,0.000000,0.000016
Q_ind_302_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_303_anc_2-1,0.000007,0.000000,0.000000,0.000055
Q_ind_304_anc_2-1,0.000006,0.000000,0.000000,0.000028
Q_ind_305_anc_2-1,0.000006,0.000000,0.000000,0.000044
Q_ind_306_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_307_anc_2-1,0.000003,0.000000,0.000000,0.000017
Q_ind_308_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_309_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_310_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_311_anc_2-1,0.000003,0.000000,0.000000,0.000015
Q_ind_312_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_313_anc_2-1,0.007405,0.007332,0.004746,0.010533
Q_ind_314_anc_2-1,0.000003,0.000000,0.000000,0.000009
Q_ind_315_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_316_anc_2-1,0.000003,0.000000,0.000000,0.000010
Q_ind_317_anc_2-1,0.000002,0.000000,0.000000,0.000009
Q_ind_318_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_319_anc_2-1,0.000003,0.000000,0.000000,0.000011
Q_ind_320_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_321_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_322_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_323_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_324_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_325_anc_2-1,0.000009,0.000000,0.000000,0.000092
Q_ind_326_anc_2-1,0.000002,0.000000,0.000000,0.000008
Q_ind_327_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_328_anc_2-1,0.000004,0.000000,0.000000,0.000025
Q_ind_329_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_330_anc_2-1,0.651358,0.651417,0.636641,0.666660
Q_ind_331_anc_2-1,0.000003,0.000000,0.000000,0.000013
Q_ind_332_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_333_anc_2-1,0.000053,0.000000,0.000000,0.000784
Q_ind_334_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_335_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_336_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_337_anc_2-1,0.000002,0.000000,0.000000,0.000015
Q_ind_338_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_339_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_340_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_341_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_342_anc_2-1,0.000103,0.000000,0.000000,0.001236
Q_ind_343_anc_2-1,0.000002,0.000000,0.000000,0.000007
Q_ind_344_anc_2-1,0.000004,0.000000,0.000000,0.000018
Q_ind_345_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_346_anc_2-1,0.000002,0.000000,0.000000,0.000013
Q_ind_347_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_348_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_349_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_350_anc_2-1,0.000003,0.000000,0.000000,0.000012
Q_ind_351_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_352_anc_2-1,0.000005,0.000000,0.000000,0.000029
Q_ind_353_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_354_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_355_anc_2-1,0.000003,0.000000,0.000000,0.000014
Q_ind_356_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_357_anc_2-1,0.000003,0.000000,0.000000,0.000016
Q_ind_358_anc_2-1,0.000005,0.000000,0.000000,0.000028
Q_ind_359_anc_2-1,0.000002,0.000000,0.000000,0.000014
Q_ind_360_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_361_anc_2-1,0.000003,0.000000,0.000000,0.000018
Q_ind_362_anc_2-1,0.000002,0.000000,0.000000,0.000010
Q_ind_363_anc_2-1,0.000004,0.000000,0.000000,0.000020
Q_ind_364_anc_2-1,0.000002,0.000000,0.000000,0.000012
Q_ind_365_anc_2-1,0.000002,0.000000,0.000000,0.000011
Q_ind_366_anc_2-1,0.000002,0.000000,0.000000,0.000007
